,id_str,created_at,user.screen_name,user.location,retweeted_status.created_at,text,extended_tweet.full_text
3989,1186681056331780097,Tue Oct 22 16:29:45 +0000 2019,MauricioAJD,"Valparaíso, Chile",Tue Oct 22 15:57:29 +0000 2019,RT @hackpunk7: Curioso Cartel en #Concepción justo cuando perdimos la confianza en todos #piñerarenuncia https://t.co/zrikQHjg4w,
3998,1186681058496073728,Tue Oct 22 16:29:46 +0000 2019,connyoyarce,Chile,Tue Oct 22 15:19:49 +0000 2019,"RT @grandovich: Acá estamos dando la pelea, por ti, por mi y por todos mis compañeres..

#renunciapiñera
#renunciapiñeramilicosafuera https…",
4017,1186681062216347649,Tue Oct 22 16:29:47 +0000 2019,xiyas,Jessica's playroom,Tue Oct 22 16:12:13 +0000 2019,RT @CLRC87: Médicos marchando en Copiapó!!! #ChileDespertoً #renunciapineira #PineraDictador #pineracobarde #CooperativaTeSuma #Curico #22O…,
4048,1186681071158595584,Tue Oct 22 16:29:49 +0000 2019,darkssstorm,Chile,Tue Oct 22 02:32:14 +0000 2019,RT @kenytacastrito: Encontré esta foto no sé dónde 😅 pero está buenísima #EstoPasaEnChileً #PiñeraDictador #renunciapiñera y de pasaita te…,
4050,1186681071360008195,Tue Oct 22 16:29:49 +0000 2019,urgayofsunshine,Blackpink House✨,Tue Oct 22 16:13:15 +0000 2019,"RT @grandovich: En marcha hasta apoquindo
#renunciapiñera https://t.co/1kCYvjaq4N",
4069,1186681075210293250,Tue Oct 22 16:29:50 +0000 2019,jkkellon,Quellon  Chiloe - Chile,Tue Oct 22 14:06:45 +0000 2019,RT @jkkellon: #QueSeVayanLosMilicos Que se vayan estos asesinos de las calles #EjercitoSinGloria #RenunciaPineraQliao #renunciapineira #Ren…,
4087,1186681078335135745,Tue Oct 22 16:29:51 +0000 2019,TomasValenSa, chile,Tue Oct 22 02:30:50 +0000 2019,"RT @KekaixZadark: #Piñerarenuncia #Piñeradictador 
Militares golpeando a bombero por ir a apagar un incendio que los mismos militares inici…",
4113,1186681087377969153,Tue Oct 22 16:29:53 +0000 2019,rekabitz,"San Bernardo, Chile",,#fuerapiñera #renunciapiñera ahora,
4124,1186681089538039814,Tue Oct 22 16:29:53 +0000 2019,solidific_arte,,Tue Oct 22 04:00:08 +0000 2019,"RT @Asdfg4417: esto fue en Coronel, Concepción
De sus casas se los llevan
#piñeraDictador https://t.co/FvayVnObox",
4169,1186681097612091392,Tue Oct 22 16:29:55 +0000 2019,Magiko17,Por ahi ..,,Oye @sebastianpinera cuando la gente se te manifiesta en el parque araucano es por que ya se te fue todo absolutame… https://t.co/6jYek8Cm89,"Oye @sebastianpinera cuando la gente se te manifiesta en el parque araucano es por que ya se te fue todo absolutamente todo a la chucha mejor renuncia inoperante ctm  

 #Renunciapiñera #quesevayanlosmilicos"
4184,1186681100191567873,Tue Oct 22 16:29:56 +0000 2019,jotacalle,Quito - Ecuador,Mon Oct 21 18:27:51 +0000 2019,"RT @amaurichamorro: 🔴 #URGENTE | Miles de chilen@s se encuentran en #PlazaItalia en Santiago para pedir la renuncia de @sebastianpinera.

S…",
4304,1186681128025022470,Tue Oct 22 16:30:03 +0000 2019,cabrocontento,"Talca, Chile",Tue Oct 22 16:28:35 +0000 2019,"RT @Seguelazo: 15 muertos: 11 en la RM, 2 en Coquimbo, 1 Talcahuano, 1 Curicó.

0 renuncias.

#QueSeVayanLosMilicos",
4316,1186681131514679299,Tue Oct 22 16:30:03 +0000 2019,Rosiingels,,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
4367,1186681144454070274,Tue Oct 22 16:30:06 +0000 2019,hobridL1,☆Universo☆,Tue Oct 22 04:36:48 +0000 2019,RT @fancibwl: El equipo de bbc News estaba entrevistando a este chico y simplemente le hicieron esto @inddhh  #piñeradictador https://t.co/…,
4375,1186681145934659586,Tue Oct 22 16:30:07 +0000 2019,DismalVisage,santiago,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
4399,1186681153840996352,Tue Oct 22 16:30:09 +0000 2019,trigorosa,Chile,Tue Oct 22 16:23:14 +0000 2019,RT @estebanarevalod: El Pueblo exige antes de cualquier tipo de diálogo: Piñera y gabinete criminal debe renunciar y ser puestos a disposic…,
4415,1186681158404333568,Tue Oct 22 16:30:10 +0000 2019,Rana_Dynasty,,,La historia te absorberá #PineraDictador #renunciapineira #QueSeVayanLosMilicos,
4425,1186681159507435520,Tue Oct 22 16:30:10 +0000 2019,gomezchavezpab1,"La Serena, Chile",Tue Oct 22 14:57:10 +0000 2019,"RT @2Comunicaciones: Vamos  Chile,  vamos  pueblo chileno defiendance saquen al dictador piñera no debe haber  diálogo con un Pinochetista.…",
4458,1186681165719179264,Tue Oct 22 16:30:12 +0000 2019,Rodrigo97291766,,,"Y éstos hijos de puta tienen que superar la crisis?
#Renunciaparlamento 
#eleccionesahora
#renunciapiñera
@PSChile… https://t.co/u2OE43chje","Y éstos hijos de puta tienen que superar la crisis?
#Renunciaparlamento 
#eleccionesahora
#renunciapiñera
@PSChile 
@PCdeChile 
@RNchile 
@udipopular 
@PDC_Chile 
@PPD_Chile
@GobiernodeChile 
@andreschadwickp https://t.co/yyz4ROoz8w"
4541,1186681191468023809,Tue Oct 22 16:30:18 +0000 2019,csotogarrido,"Independencia, Chile",Tue Oct 22 14:43:53 +0000 2019,"RT @Chileokulto: #EstoPasaEnChileً
Maestros se ríen de @sebastianpinera y realizan performance con dichos ""Estamos en guerra"" 
Solo un dato…",
4544,1186681191975542786,Tue Oct 22 16:30:18 +0000 2019,efe_3se,,Tue Oct 22 15:09:30 +0000 2019,"RT @josebezanilla: Cierto! Debe renunciar.

#QueSeVayanLosMilicos
#EstoPasaEnChile
#RenunciaPiñera https://t.co/HmHoWR0koK",
4558,1186681195821711362,Tue Oct 22 16:30:19 +0000 2019,tneighbourshawn,Chile,Mon Oct 21 17:08:36 +0000 2019,"RT @JooMoser: 2 días se demoró Piñera en entregarle el país a los milicos. 

DOS DÍAS. 

@sebastianpinera @andreschadwickp SERÁN RECORDADOS…",
4572,1186681198992613376,Tue Oct 22 16:30:19 +0000 2019,guasanma,,Mon Oct 21 23:53:02 +0000 2019,RT @danieljadue: @sebastianpinera perdió nuevamente una oportunidad de escuchar a Chile. Es tal su soberbia y desconexión con la ciudadanía…,
4582,1186681201018441729,Tue Oct 22 16:30:20 +0000 2019,krissBB_BTS,Chile,Tue Oct 22 05:14:11 +0000 2019,RT @magicalnmystery: LOS MILICOS DEL #PiñeraDictador ESCONDEN CUERPOS EN SUPERMERCADOS Y DESPUÉS LOS INCENDIAN #renunciapiñera #PIÑERACRIMI…,
4588,1186681201840574464,Tue Oct 22 16:30:20 +0000 2019,indiablanca4,,Mon Oct 21 19:45:23 +0000 2019,"RT @TPU19J: #PueblosEnResistencia En #Chile .@sebastianpinera los llama ""vándalos"", en #Ecuador .@Lenin los llaman ""zanganos"", un ejemplo d…",
4597,1186681204369690625,Tue Oct 22 16:30:21 +0000 2019,uncensoretweet,#GoodVibeTribe ♕,,Pensiones Dignas! Vida Digna! Muerte Digna! Eso quiere #Chile!  @sebastianpinera @mbachelet @Almagro_OEA2015,
4620,1186681208622727169,Tue Oct 22 16:30:22 +0000 2019,bawyyy,Santiago,Tue Oct 22 16:20:18 +0000 2019,"RT @gianninicastri: El Gob del asesino de @sebastianpinera habla de 15 muerte ,pero extraoficialmente se habla 38 muertes incluyen 6 menore…",
4622,1186681208656277505,Tue Oct 22 16:30:22 +0000 2019,DaniryxD,"Valdivia, Chile",Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
4657,1186681215358787584,Tue Oct 22 16:30:23 +0000 2019,JoseFuenzalidaG,Santiago,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
4672,1186681218819149824,Tue Oct 22 16:30:24 +0000 2019,Nanu_R,"Santiago, Chile",,Que se sepa ! #ChileSeCansó #renunciapiñera,
4684,1186681222233251841,Tue Oct 22 16:30:25 +0000 2019,janozz,"Santiago, Chile",Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
4707,1186681227379654656,Tue Oct 22 16:30:26 +0000 2019,BldsValpo,valparaiso,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
4710,1186681228017188867,Tue Oct 22 16:30:26 +0000 2019,HOBlNAMU,chile,Tue Oct 22 01:55:06 +0000 2019,RT @monlaferte: Que esperas? @sebastianpinera el mundo te está observando #Piñeradictador,
4714,1186681228780589056,Tue Oct 22 16:30:27 +0000 2019,Anarien,"San Bernardo, Chile",Tue Oct 22 14:43:53 +0000 2019,"RT @Chileokulto: #EstoPasaEnChileً
Maestros se ríen de @sebastianpinera y realizan performance con dichos ""Estamos en guerra"" 
Solo un dato…",
4726,1186681232022802433,Tue Oct 22 16:30:27 +0000 2019,Hobi_InMyHeart,ℍ𝕠𝕡𝕖 𝕎𝕠𝕣𝕝𝕕 🍀☀️,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
4741,1186681236200275968,Tue Oct 22 16:30:28 +0000 2019,sugabia95470227,,,"Dejare esta cuenta de lado para ayudar a mi chile del cocoro 
Q está quedando la pura kga con el piñera,los pacos y… https://t.co/svKpjwESzZ","Dejare esta cuenta de lado para ayudar a mi chile del cocoro 
Q está quedando la pura kga con el piñera,los pacos y los milicos qls 
#RenunciaPiñera @sebastianpinera 🖕🏻
Y VIVA CHILE MIERDA👏🏻🇨🇱💕"
4743,1186681236586143744,Tue Oct 22 16:30:28 +0000 2019,MaraElenaMacoB1,,Tue Oct 22 14:00:43 +0000 2019,"RT @El_Ciudadano: #pinerarenuncia Mentiroso, criminal, sí estás en guerra pero contra tu propio pueblo, esto no se olvidará https://t.co/bl…",
4748,1186681237123092480,Tue Oct 22 16:30:29 +0000 2019,SurdeArgentina,,Tue Oct 22 16:00:33 +0000 2019,"RT @Donnadi48455434: Actualmente en el llano, chile no se rinde #ChalecosAmarillos #QueSeVayanLosMilicos  #GranAvenida #pineirarenuncia htt…",
4771,1186681241145348104,Tue Oct 22 16:30:30 +0000 2019,ejose21,Puerto Montt,,En estos momentos nadie en su sano juicio quiere estar cerca de primera #piñerarenuncia,
4775,1186681242621747201,Tue Oct 22 16:30:30 +0000 2019,yagami_v,"Antofagasta, Chile",Tue Oct 22 14:43:53 +0000 2019,"RT @Chileokulto: #EstoPasaEnChileً
Maestros se ríen de @sebastianpinera y realizan performance con dichos ""Estamos en guerra"" 
Solo un dato…",
4827,1186681253602430976,Tue Oct 22 16:30:32 +0000 2019,danne9501,,Tue Oct 22 16:25:38 +0000 2019,RT @CrissRock92: Registros del gobierno manejando la crisis social en chile ... 😂😂😂 Notable !!! #quesevayanlosmilicos #piñeradictador #renu…,
4839,1186681255498256386,Tue Oct 22 16:30:33 +0000 2019,MartaLa13869983,"Rancagua, Chile",Tue Oct 22 02:41:32 +0000 2019,RT @robiogen: Que el mundo sepa que Piñera es un dictador ! #piñeradictador #chileprotestas https://t.co/33eRr9ord8,
4861,1186681259205914625,Tue Oct 22 16:30:34 +0000 2019,LucaMx07,,Mon Oct 21 18:38:56 +0000 2019,"RT @hopereqlia: Por qué esto no sale en la 📺?
@meganoticiascl #EstoPasaEnChile #pinerarenuncia https://t.co/KKfY1Y3Udw",
4868,1186681260384641027,Tue Oct 22 16:30:34 +0000 2019,mjcasvi,Chile,,Seca la abuela!! #piñerarenuncia,
4875,1186681261588385793,Tue Oct 22 16:30:34 +0000 2019,LarryRealHoy,,Tue Oct 22 16:16:58 +0000 2019,RT @marrrrianela: @sebastianpinera ¿Quién va a pagar por todos los abusos? #QueSeVayanLosMilicos,
4934,1186681276142673923,Tue Oct 22 16:30:38 +0000 2019,CabraSubmarina,Batcueva,Mon Oct 21 15:15:12 +0000 2019,"RT @60svillanelle: piñera: estamos en guerra contra un enemigo poderoso
el enemigo:
#EstoPasaEnChile https://t.co/LY63MtSqyM",
4951,1186681280504750081,Tue Oct 22 16:30:39 +0000 2019,queernerdqueen,,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
4956,1186681281289039873,Tue Oct 22 16:30:39 +0000 2019,fabiankjs,🇨🇱,Tue Oct 22 16:28:35 +0000 2019,"RT @Seguelazo: 15 muertos: 11 en la RM, 2 en Coquimbo, 1 Talcahuano, 1 Curicó.

0 renuncias.

#QueSeVayanLosMilicos",
4963,1186681285038739456,Tue Oct 22 16:30:40 +0000 2019,emiliogaete,CCP/SCL ,Tue Oct 22 16:20:37 +0000 2019,RT @isiseffs: Parque araucano #estopasaenChile #pineracobarde #pinerarenuncia https://t.co/5LJdGpza0A,
4970,1186681286284460032,Tue Oct 22 16:30:40 +0000 2019,nuestrocobre,Viva mi patria América morena,Tue Oct 22 16:28:35 +0000 2019,"RT @Seguelazo: 15 muertos: 11 en la RM, 2 en Coquimbo, 1 Talcahuano, 1 Curicó.

0 renuncias.

#QueSeVayanLosMilicos",
4979,1186681287924502529,Tue Oct 22 16:30:41 +0000 2019,unaArmyworld,,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
4992,1186681289858060288,Tue Oct 22 16:30:41 +0000 2019,Pato_Drack,"Santiago, Chile",Tue Oct 22 10:15:36 +0000 2019,RT @vanesitadelsure: #EstoPasaEnChileً que no nos engañen #piñeradictador https://t.co/QawWYOcPzO,
5000,1186681291774795776,Tue Oct 22 16:30:42 +0000 2019,shaliow_,,Tue Oct 22 04:42:54 +0000 2019,"RT @mavaroj1: Que tu asesinato no sea en vano!!
Chadwick debe renunciar
#pinerarenuncia #piñeraasesino #ChileResiste #ChileDesperto https:/…",
5014,1186681294564024322,Tue Oct 22 16:30:42 +0000 2019,Geppetto462,,Tue Oct 22 16:19:33 +0000 2019,RT @4lp4c4_3: Por los 15 asesinatos y miles de víctimas de la Dictadura del cobarde Pinochetista @sebastianpinera y sus cobarde lacayos y p…,
5030,1186681298087227393,Tue Oct 22 16:30:43 +0000 2019,Galoman6Com,,Tue Oct 22 14:43:53 +0000 2019,"RT @Chileokulto: #EstoPasaEnChileً
Maestros se ríen de @sebastianpinera y realizan performance con dichos ""Estamos en guerra"" 
Solo un dato…",
5031,1186681298242408449,Tue Oct 22 16:30:43 +0000 2019,oliviaespindol1,"Geneva, Switzerland",Tue Oct 22 01:46:45 +0000 2019,RT @danieljadue: Esto ya sobrepasó todo. Militares descontrolados disparando a los edificios de Av. Perú en Recoleta. @sebastianpinera debe…,
5057,1186681301501386754,Tue Oct 22 16:30:44 +0000 2019,escobar_arnaldo,,Tue Oct 22 15:57:32 +0000 2019,RT @d_lauz: MALDITOS PACOS !!! #renunciapineira https://t.co/C9rObjCrCK,
5063,1186681301996322816,Tue Oct 22 16:30:44 +0000 2019,KariVedder,"Santiago,Chile ",Mon Oct 21 22:42:03 +0000 2019,RT @sofisegoviad: Uno de los tantos cambios que se necesitan #EstoPasaEnChile #ChileDespierta #pinerarenuncia https://t.co/DLikJXshON,
5097,1186681309374173190,Tue Oct 22 16:30:46 +0000 2019,givnss,𝐲𝐨𝐨𝐧𝐦𝐢𝐧 ,Tue Oct 22 02:32:14 +0000 2019,RT @kenytacastrito: Encontré esta foto no sé dónde 😅 pero está buenísima #EstoPasaEnChileً #PiñeraDictador #renunciapiñera y de pasaita te…,
5131,1186681317091692546,Tue Oct 22 16:30:48 +0000 2019,NebaLung,,Tue Oct 22 03:50:05 +0000 2019,"RT @vuelancometas: AYUDEN A DIFUNDIR QUE REPRIMIERON EN MENDOZA ARGENTINA POR APOYAR A CHILE

#piñerarenuncia #piñeradictador #FuerzaChile…",
5152,1186681324100304896,Tue Oct 22 16:30:49 +0000 2019,ShiuninHan,,Tue Oct 22 14:13:37 +0000 2019,"RT @unachagama: Por Diego Quiero, Francisco Jara y yo #LosDibujantesEstamosPresentes #piñeradictador #ChileDesperto #noestamosengerra https…",
5168,1186681328324009984,Tue Oct 22 16:30:50 +0000 2019,lunaticalgbt_,,Tue Oct 22 04:00:08 +0000 2019,"RT @Asdfg4417: esto fue en Coronel, Concepción
De sus casas se los llevan
#piñeraDictador https://t.co/FvayVnObox",
5173,1186681329204760577,Tue Oct 22 16:30:51 +0000 2019,NaTaSha_3094,"Santiago,Chile",Tue Oct 22 16:25:38 +0000 2019,RT @CrissRock92: Registros del gobierno manejando la crisis social en chile ... 😂😂😂 Notable !!! #quesevayanlosmilicos #piñeradictador #renu…,
5208,1186681339061374976,Tue Oct 22 16:30:53 +0000 2019,KrBarria,"Santiago, Chile",Tue Oct 22 16:29:55 +0000 2019,RT @Magiko17: Oye @sebastianpinera cuando la gente se te manifiesta en el parque araucano es por que ya se te fue todo absolutamente todo a…,
5233,1186681344908300288,Tue Oct 22 16:30:54 +0000 2019,Alexmaster_1978,"Temuco, Chile",Tue Oct 22 00:43:13 +0000 2019,"RT @nemoscream: TEMUCO Carrera, cerca del del hospital regional #pinerarenuncia #piñeradictador #EstoPasaEnChileً https://t.co/IcZ51uqwPo",
5236,1186681345650692096,Tue Oct 22 16:30:54 +0000 2019,Latigo_Revoluc,,,"Me pregunto, ¿ que dirá la #Bichalet ? #Chilesecanso #pineracobarde #RenunciaPiñeraculiao #PiñeraRenuncia… https://t.co/65tKOdnRnQ","Me pregunto, ¿ que dirá la #Bichalet ? #Chilesecanso #pineracobarde #RenunciaPiñeraculiao #PiñeraRenuncia #ChileEnResistencia #ChileDespierto #BacheletHiporita #BichaletTraidora #EstoPasaEnChile #QuesevayanlosMilicos
@mbachelet"
5291,1186681360104210433,Tue Oct 22 16:30:58 +0000 2019,LadinoNahual,barquisimeto Edo-Lara ,Mon Oct 21 21:46:05 +0000 2019,RT @CrbzOficial: A quemarropa contra gente desarmada: así actúa el ejército chileno lanzado a la calle por @sebastianpinera después de que…,
5292,1186681360410394624,Tue Oct 22 16:30:58 +0000 2019,Bluekilian,Ovalle,Tue Oct 22 01:55:06 +0000 2019,RT @monlaferte: Que esperas? @sebastianpinera el mundo te está observando #Piñeradictador,
5319,1186681365808472064,Tue Oct 22 16:30:59 +0000 2019,AntonioIgnacioC,,Tue Oct 22 15:49:43 +0000 2019,"RT @RebecaGaeteS: ¿Así o más claro?
¡Adiós General, Adiós Sebastián!
#renunciapineira 
#RenunciaPiñera 

Funcionarias y funcionarios de la…",
5331,1186681368484417537,Tue Oct 22 16:31:00 +0000 2019,John_Kim22,,Tue Oct 22 14:44:28 +0000 2019,"RT @TottiAlba: Alcalde de Curicó exige e estos momentos en @adnradiochile la renuncia de Ministro del Interior, x asesinato de Jose Miguel…",
5358,1186681372271927299,Tue Oct 22 16:31:01 +0000 2019,natelilaxabist1,Chile,Tue Oct 22 14:43:53 +0000 2019,"RT @Chileokulto: #EstoPasaEnChileً
Maestros se ríen de @sebastianpinera y realizan performance con dichos ""Estamos en guerra"" 
Solo un dato…",
5373,1186681377040846848,Tue Oct 22 16:31:02 +0000 2019,pampelma,,Mon Oct 21 22:42:03 +0000 2019,RT @sofisegoviad: Uno de los tantos cambios que se necesitan #EstoPasaEnChile #ChileDespierta #pinerarenuncia https://t.co/DLikJXshON,
5418,1186681388822646784,Tue Oct 22 16:31:05 +0000 2019,Chiviaurora,"Arica, Chile.",Tue Oct 22 09:02:46 +0000 2019,RT @kilaleo: #Osorno habla con marcha pacífica y Gobierno con #ToquedeQueda #EstoPasaEnChile #pinerarenuncia #Chilenoestáenguerra #NoEstamo…,
5421,1186681389397299201,Tue Oct 22 16:31:05 +0000 2019,belenibaniez,"Córdoba, Argentina",Tue Oct 22 04:00:08 +0000 2019,"RT @Asdfg4417: esto fue en Coronel, Concepción
De sus casas se los llevan
#piñeraDictador https://t.co/FvayVnObox",
5436,1186681392631107584,Tue Oct 22 16:31:06 +0000 2019,littlearmiee,el sky ,Tue Oct 22 01:55:06 +0000 2019,RT @monlaferte: Que esperas? @sebastianpinera el mundo te está observando #Piñeradictador,
5437,1186681392865918976,Tue Oct 22 16:31:06 +0000 2019,rottwailer1990,,Tue Oct 22 16:28:35 +0000 2019,"RT @Seguelazo: 15 muertos: 11 en la RM, 2 en Coquimbo, 1 Talcahuano, 1 Curicó.

0 renuncias.

#QueSeVayanLosMilicos",
5458,1186681396758077440,Tue Oct 22 16:31:07 +0000 2019,gonzafaulu,,Mon Oct 21 22:42:03 +0000 2019,RT @sofisegoviad: Uno de los tantos cambios que se necesitan #EstoPasaEnChile #ChileDespierta #pinerarenuncia https://t.co/DLikJXshON,
5478,1186681400537354242,Tue Oct 22 16:31:08 +0000 2019,FranciFv,,Tue Oct 22 16:29:55 +0000 2019,RT @Magiko17: Oye @sebastianpinera cuando la gente se te manifiesta en el parque araucano es por que ya se te fue todo absolutamente todo a…,
5484,1186681403498487808,Tue Oct 22 16:31:08 +0000 2019,alejoaquinagago,Valparaiso_Chile,Tue Oct 22 14:43:53 +0000 2019,"RT @Chileokulto: #EstoPasaEnChileً
Maestros se ríen de @sebastianpinera y realizan performance con dichos ""Estamos en guerra"" 
Solo un dato…",
5498,1186681406346407936,Tue Oct 22 16:31:09 +0000 2019,CorpsePaint,"Isla de Maipo, R. M. Chile.",Tue Oct 22 16:28:25 +0000 2019,RT @LosdAbajoAntifa: A la calle #PineraDictador #piñerarenuncia https://t.co/5cKLZ2t8Nv,
